https://fr.wikinews.org/w/index.php?title=Sp%C3%A9cial:Log&type=block&page=User:Mattho69,8,fr
https://fr.wikipedia.org/wiki/Licence_de_documentation_libre_GNU,120,fr
https://fr.wikipedia.org/wiki/personnes_%C3%A2g%C3%A9es,32,fr
https://fr.wikisource.org/wiki/Auteur:Julie_de_Qu%C3%A9rangal,21,fr
https://fr.wikipedia.org/w/index.php?title=Crise_présidentielle_de_2019-2020_au_Venezuela&oldid=167654405,290,fr
https://fr.wikipedia.org/wiki/BBC_News,56,fr
https://fr.wikinews.org/w/index.php?title=Wikinews:Notre_objectif&oldid=811801,33,fr
https://fr.wiktionary.org/w/index.php?title=faire_l’école_buissonnière&oldid=27198414,45,fr
https://fr.wikipedia.org/w/index.php?title=Wikinews&action=edit,17,fr
https://fr.wikipedia.org/w/index.php?title=Mod%C3%A8le:Palette_R%C3%A9daction_encyclop%C3%A9dique&action=edit,10,fr
https://fr.wiktionary.org/wiki/Wiktionnaire:Page_d%E2%80%99accueil,216,fr
https://fr.wikisource.org/wiki/Philippe_de_Morvelle,11,fr
https://fr.wiktionary.org/w/index.php?title=wiki&oldid=27468506,79,fr
https://fr.wikiversity.org/w/index.php?title=Jean_Giraudoux/Le%C3%A7ons&action=edit,17,fr
https://fr.wikipedia.org/w/index.php?title=Hirak_(Alg%C3%A9rie)&action=info#mw-pageinfo-watchers,11,fr
https://fr.scribd.com/subscribe-now,62,fr
https://fr.wikisource.org/wiki/,115,fr
https://francais.rt.com/podcasts,13,fr
https://fr.wikibooks.org/wiki/Wikilivres:Candidature_au_statut_d%27administrateur,100,fr
https://fr.wikipedia.org/w/index.php?title=Pierre-Jules_Hetzel&veaction=edit&section=0,98,fr
https://fr.wikinews.org/wiki/Wikinews:Notre_objectif,33,fr
https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_la_Di%C3%A8te,74,fr
https://fr.wikipedia.org/w/index.php?title=BBC_News&action=edit,17,fr
https://fr.wikipedia.org/w/index.php?title=Guerre_civile_y%C3%A9m%C3%A9nite&action=info#mw-pageinfo-watchers,11,fr
https://fr.wikipedia.org/wiki/hyperlien,96,fr
https://fr.wikisource.org/wiki/Cat%C3%A9gorie:1986,26,fr
